episode,potions_used,moving_avg_potions_used,min_potions_used_so_far,unique_combos_used
78241,5544,5553.7,5442,130
78242,5567,5554.84,5442,144
78243,5571,5554.7,5442,144
78244,5552,5555.34,5442,139
78245,5582,5555.92,5442,143
78246,5520,5552.18,5442,143
78247,5521,5552.58,5442,144
78248,5591,5554.54,5442,150
78249,5564,5555.8,5442,144
78250,5573,5555.84,5442,144
78251,5596,5557.26,5442,155
78252,5544,5557.04,5442,141
78253,5549,5556.88,5442,143
78254,5485,5555.96,5442,145
78255,5531,5555.8,5442,144
78256,5487,5555.02,5442,142
78257,5544,5553.92,5442,152
78258,5532,5553.54,5442,128
78259,5486,5551.52,5442,135
78260,5586,5550.04,5442,164
78261,5536,5550.66,5442,145
78262,5578,5550.5,5442,136
78263,5591,5553.1,5442,134
78264,5546,5552.08,5442,132
78265,5604,5553.2,5442,136
78266,5555,5551.68,5442,142
78267,5580,5553.12,5442,138
78268,5589,5553.64,5442,134
78269,5544,5553.88,5442,137
78270,5601,5555.56,5442,135
78271,5504,5554.44,5442,141
78272,5553,5554.74,5442,145
78273,5592,5556.74,5442,133
78274,5553,5557.5,5442,138
78275,5581,5558.84,5442,134
78276,5537,5559.84,5442,143
78277,5516,5559.42,5442,144
78278,5570,5560.16,5442,157
78279,5591,5560.9,5442,160
78280,5626,5562.62,5442,139
78281,5548,5563.88,5442,142
78282,5567,5563.54,5442,142
78283,5475,5561.38,5442,144
78284,5588,5560.3,5442,137
78285,5549,5559.62,5442,149
78286,5559,5558.64,5442,139
78287,5555,5556.82,5442,136
78288,5552,5557.58,5442,139
78289,5551,5557.48,5442,143
78290,5587,5556.06,5442,143
78291,5536,5555.9,5442,130
78292,5570,5555.96,5442,136
78293,5545,5555.44,5442,151
78294,5484,5554.08,5442,146
78295,5535,5553.14,5442,148
78296,5587,5554.48,5442,145
78297,5570,5555.46,5442,148
78298,5545,5554.54,5442,132
78299,5504,5553.34,5442,152
78300,5566,5553.2,5442,143
78301,5577,5552.82,5442,150
78302,5529,5552.52,5442,142
78303,5510,5551.74,5442,131
78304,5581,5553.66,5442,155
78305,5508,5553.2,5442,149
78306,5544,5554.34,5442,141
78307,5556,5554.58,5442,148
78308,5585,5555.64,5442,133
78309,5578,5557.48,5442,142
78310,5510,5555.96,5442,148
78311,5546,5556.16,5442,151
78312,5507,5554.74,5442,140
78313,5539,5553.7,5442,154
78314,5524,5553.26,5442,151
78315,5500,5551.18,5442,133
78316,5550,5551.08,5442,142
78317,5535,5550.18,5442,147
78318,5494,5548.28,5442,142
78319,5569,5548.78,5442,145
78320,5566,5548.08,5442,147
78321,5585,5549.7,5442,144
78322,5559,5549.82,5442,133
78323,5601,5550,5442,144
78324,5576,5550.46,5442,144
78325,5517,5549.18,5442,142
78326,5459,5547.62,5442,144
78327,5562,5548.54,5442,149
78328,5524,5547.62,5442,137
78329,5569,5547.18,5442,145
78330,5589,5546.44,5442,143
78331,5676,5549,5442,143
78332,5518,5548.02,5442,139
78333,5584,5550.2,5442,145
78334,5527,5548.98,5442,140
78335,5518,5548.36,5442,143
78336,5529,5547.76,5442,134
78337,5615,5548.96,5442,140
78338,5540,5548.72,5442,148
78339,5526,5548.22,5442,146
78340,5515,5546.78,5442,131
78341,5568,5547.42,5442,141
78342,5594,5547.9,5442,137
78343,5495,5546.9,5442,139
78344,5568,5548.58,5442,133
78345,5533,5548.54,5442,146
78346,5557,5547.94,5442,145
78347,5607,5548.68,5442,152
78348,5567,5549.12,5442,139
78349,5524,5549.52,5442,136
78350,5450,5547.2,5442,154
78351,5576,5547.18,5442,140
78352,5470,5546,5442,145
78353,5603,5547.86,5442,138
78354,5553,5547.3,5442,148
78355,5491,5546.96,5442,138
78356,5534,5546.76,5442,140
78357,5467,5544.98,5442,139
78358,5483,5542.94,5442,146
78359,5532,5542.02,5442,140
78360,5519,5542.2,5442,146
78361,5507,5541.42,5442,130
78362,5553,5542.34,5442,136
78363,5543,5542.42,5442,130
78364,5566,5543.26,5442,130
78365,5556,5544.38,5442,141
78366,5576,5544.9,5442,138
78367,5607,5546.34,5442,132
78368,5503,5546.52,5442,148
78369,5607,5547.28,5442,135
78370,5570,5547.36,5442,149
78371,5627,5548.2,5442,151
78372,5571,5548.44,5442,130
78373,5541,5547.24,5442,135
78374,5533,5546.38,5442,153
78375,5467,5545.38,5442,137
78376,5488,5545.96,5442,137
78377,5521,5545.14,5442,143
78378,5640,5547.46,5442,151
78379,5453,5545.14,5442,141
78380,5541,5544.18,5442,140
78381,5488,5540.42,5442,142
78382,5584,5541.74,5442,129
78383,5605,5542.16,5442,136
78384,5558,5542.78,5442,148
78385,5611,5544.64,5442,153
78386,5552,5545.1,5442,144
78387,5523,5543.26,5442,141
78388,5635,5545.16,5442,134
78389,5501,5544.66,5442,142
78390,5517,5544.7,5442,146
78391,5646,5546.26,5442,141
78392,5615,5546.68,5442,148
78393,5676,5550.3,5442,135
78394,5598,5550.9,5442,151
78395,5557,5551.38,5442,147
78396,5485,5549.94,5442,152
78397,5560,5549,5442,139
78398,5610,5549.86,5442,143
78399,5537,5550.12,5442,143
78400,5566,5552.44,5442,144
78401,5605,5553.02,5442,143
78402,5577,5555.16,5442,142
78403,5542,5553.94,5442,141
78404,5525,5553.38,5442,131
78405,5462,5552.8,5442,138
78406,5619,5554.5,5442,134
78407,5544,5556.04,5442,135
78408,5526,5556.9,5442,130
78409,5583,5557.92,5442,138
78410,5540,5558.34,5442,141
78411,5578,5559.76,5442,151
78412,5468,5558.06,5442,147
78413,5496,5557.12,5442,147
78414,5623,5558.26,5442,151
78415,5568,5558.5,5442,147
78416,5487,5556.72,5442,149
78417,5550,5555.58,5442,149
78418,5517,5555.86,5442,141
78419,5618,5556.08,5442,145
78420,5585,5556.38,5442,151
78421,5510,5554.04,5442,144
78422,5562,5553.86,5442,153
78423,5535,5553.74,5442,148
78424,5540,5553.88,5442,148
78425,5508,5554.7,5442,132
78426,5509,5555.12,5442,146
78427,5536,5555.42,5442,143
78428,5481,5552.24,5442,147
78429,5515,5553.48,5442,147
78430,5545,5553.56,5442,147
78431,5593,5555.66,5442,149
78432,5500,5553.98,5442,143
78433,5584,5553.56,5442,147
78434,5581,5554.02,5442,139
78435,5547,5552.74,5442,144
78436,5489,5551.48,5442,139
78437,5589,5552.8,5442,154
78438,5596,5552.02,5442,143
78439,5600,5554,5442,148
78440,5537,5554.4,5442,145
78441,5580,5553.08,5442,143
78442,5610,5552.98,5442,152
78443,5618,5551.82,5442,135
78444,5554,5550.94,5442,141
78445,5587,5551.54,5442,149
78446,5568,5553.2,5442,136
78447,5561,5553.22,5442,149
78448,5552,5552.06,5442,141
78449,5575,5552.82,5442,137
78450,5597,5553.44,5442,145
78451,5503,5551.4,5442,145
78452,5525,5550.36,5442,139
78453,5513,5549.78,5442,144
78454,5630,5551.88,5442,132
78455,5678,5556.2,5442,143
78456,5475,5553.32,5442,145
78457,5546,5553.36,5442,154
78458,5518,5553.2,5442,145
78459,5566,5552.86,5442,139
78460,5508,5552.22,5442,143
78461,5588,5552.42,5442,145
78462,5512,5553.3,5442,140
78463,5550,5554.38,5442,144
78464,5502,5551.96,5442,145
78465,5514,5550.88,5442,143
78466,5520,5551.54,5442,142
78467,5606,5552.66,5442,133
78468,5518,5552.68,5442,137
78469,5620,5552.72,5442,153
78470,5530,5551.62,5442,123
78471,5510,5551.62,5442,143
78472,5569,5551.76,5442,139
78473,5493,5550.92,5442,143
78474,5575,5551.62,5442,141
78475,5652,5554.5,5442,140
78476,5505,5554.42,5442,145
78477,5516,5554.02,5442,137
78478,5574,5555.88,5442,132
78479,5600,5557.58,5442,129
78480,5497,5556.62,5442,132
78481,5543,5555.62,5442,147
78482,5527,5556.16,5442,144
78483,5521,5554.9,5442,145
78484,5536,5554,5442,135
78485,5511,5553.28,5442,146
78486,5569,5554.88,5442,145
78487,5617,5555.44,5442,143
78488,5543,5554.38,5442,140
78489,5528,5552.94,5442,137
78490,5570,5553.6,5442,142
78491,5516,5552.32,5442,134
78492,5572,5551.56,5442,136
78493,5563,5550.46,5442,139
78494,5643,5552.24,5442,142
78495,5614,5552.78,5442,140
78496,5575,5552.92,5442,126
78497,5559,5552.88,5442,142
78498,5564,5553.12,5442,141
78499,5528,5552.18,5442,145
78500,5547,5551.18,5442,150
78501,5540,5551.92,5442,142
78502,5531,5552.04,5442,146
78503,5460,5550.98,5442,144
78504,5586,5550.1,5442,144
78505,5507,5546.68,5442,149
78506,5618,5549.54,5442,147
78507,5540,5549.42,5442,141
78508,5559,5550.24,5442,155
78509,5499,5548.9,5442,145
78510,5544,5549.62,5442,138
78511,5559,5549.04,5442,146
78512,5571,5550.22,5442,141
78513,5620,5551.62,5442,150
78514,5552,5552.62,5442,136
78515,5564,5553.62,5442,134
78516,5537,5553.96,5442,140
78517,5519,5552.22,5442,151
78518,5489,5551.64,5442,144
78519,5576,5550.76,5442,144
78520,5562,5551.4,5442,141
78521,5531,5551.82,5442,156
78522,5655,5553.54,5442,140
78523,5524,5554.16,5442,150
78524,5554,5553.74,5442,136
78525,5481,5550.32,5442,136
78526,5550,5551.22,5442,141
78527,5585,5552.6,5442,140
78528,5517,5551.46,5442,124
78529,5547,5550.4,5442,143
78530,5566,5551.78,5442,149
78531,5501,5550.94,5442,132
78532,5561,5551.62,5442,141
78533,5636,5553.92,5442,141
78534,5627,5555.74,5442,135
78535,5537,5556.26,5442,140
78536,5497,5554.82,5442,135
78537,5629,5555.06,5442,139
78538,5494,5554.08,5442,145
78539,5552,5554.56,5442,145
78540,5559,5554.34,5442,143
78541,5594,5555.9,5442,133
78542,5563,5555.72,5442,143
78543,5536,5555.18,5442,133
78544,5538,5553.08,5442,144
78545,5530,5551.4,5442,136
78546,5521,5550.32,5442,142
78547,5578,5550.7,5442,132
78548,5564,5550.7,5442,146
78549,5531,5550.76,5442,144
78550,5654,5552.9,5442,143
78551,5499,5552.08,5442,143
78552,5496,5551.38,5442,133
78553,5593,5554.04,5442,145
78554,5523,5552.78,5442,136
78555,5577,5554.18,5442,145
78556,5573,5553.28,5442,139
78557,5556,5553.6,5442,139
78558,5550,5553.42,5442,132
78559,5536,5554.16,5442,144
78560,5507,5553.42,5442,147
78561,5552,5553.28,5442,144
78562,5573,5553.32,5442,142
78563,5502,5550.96,5442,139
78564,5543,5550.78,5442,140
78565,5560,5550.7,5442,151
78566,5575,5551.46,5442,134
78567,5511,5551.3,5442,142
78568,5488,5551.28,5442,149
78569,5546,5550.68,5442,137
78570,5527,5549.98,5442,131
78571,5552,5550.4,5442,148
78572,5503,5547.36,5442,140
78573,5530,5547.48,5442,140
78574,5554,5547.48,5442,137
78575,5514,5548.14,5442,141
78576,5568,5548.5,5442,139
78577,5699,5550.78,5442,143
78578,5489,5550.22,5442,142
78579,5602,5551.32,5442,145
78580,5646,5552.92,5442,141
78581,5593,5554.76,5442,144
78582,5534,5554.22,5442,147
78583,5576,5553.02,5442,150
78584,5595,5552.38,5442,146
78585,5596,5553.56,5442,143
78586,5536,5554.34,5442,153
78587,5569,5553.14,5442,159
78588,5610,5555.46,5442,145
78589,5479,5554,5442,137
78590,5578,5554.38,5442,156
78591,5498,5552.46,5442,137
78592,5572,5552.64,5442,140
78593,5540,5552.72,5442,136
78594,5575,5553.46,5442,147
78595,5514,5553.14,5442,135
78596,5549,5553.7,5442,137
78597,5505,5552.24,5442,146
78598,5556,5552.08,5442,153
78599,5533,5552.12,5442,145
78600,5538,5549.8,5442,153
78601,5577,5551.36,5442,133
78602,5623,5553.9,5442,140
78603,5517,5552.38,5442,134
78604,5535,5552.62,5442,138
78605,5535,5551.78,5442,142
78606,5524,5550.8,5442,148
78607,5551,5550.7,5442,140
78608,5528,5550.26,5442,152
78609,5463,5548.8,5442,147
78610,5558,5549.82,5442,142
78611,5553,5549.84,5442,144
78612,5598,5550.34,5442,142
78613,5566,5551.62,5442,134
78614,5477,5550.3,5442,146
78615,5561,5550.32,5442,143
78616,5551,5549.84,5442,155
78617,5519,5550,5442,136
78618,5503,5550.3,5442,137
78619,5572,5550.82,5442,132
78620,5565,5551.58,5442,142
78621,5540,5551.34,5442,137
78622,5593,5553.14,5442,143
78623,5556,5553.66,5442,139
78624,5615,5554.88,5442,143
78625,5507,5554.74,5442,143
78626,5529,5553.96,5442,150
78627,5549,5550.96,5442,145
78628,5520,5551.58,5442,139
78629,5654,5552.62,5442,149
78630,5564,5550.98,5442,142
78631,5557,5550.26,5442,139
78632,5485,5549.28,5442,146
78633,5529,5548.34,5442,153
78634,5579,5548.02,5442,150
78635,5610,5548.3,5442,143
78636,5595,5549.48,5442,142
78637,5568,5549.46,5442,134
78638,5550,5548.26,5442,145
78639,5563,5549.94,5442,138
78640,5528,5548.94,5442,152
78641,5588,5550.74,5442,134
78642,5487,5549.04,5442,139
78643,5625,5550.74,5442,146
78644,5537,5549.98,5442,153
78645,5650,5552.7,5442,143
78646,5555,5552.82,5442,145
78647,5516,5553.04,5442,146
78648,5495,5551.82,5442,129
78649,5514,5551.44,5442,153
78650,5521,5551.1,5442,142
78651,5630,5552.16,5442,155
78652,5540,5550.5,5442,148
78653,5517,5550.5,5442,143
78654,5509,5549.98,5442,146
78655,5543,5550.14,5442,145
78656,5555,5550.76,5442,141
78657,5526,5550.26,5442,141
78658,5535,5550.4,5442,147
78659,5556,5552.26,5442,157
78660,5611,5553.32,5442,143
78661,5530,5552.86,5442,126
78662,5581,5552.52,5442,149
78663,5514,5551.48,5442,141
78664,5584,5553.62,5442,142
78665,5545,5553.3,5442,146
78666,5529,5552.86,5442,128
78667,5515,5552.78,5442,141
78668,5519,5553.1,5442,141
78669,5554,5552.74,5442,146
78670,5510,5551.64,5442,146
78671,5536,5551.56,5442,143
78672,5579,5551.28,5442,144
78673,5522,5550.6,5442,142
78674,5571,5549.72,5442,141
78675,5608,5551.74,5442,135
78676,5543,5552.02,5442,131
78677,5563,5552.3,5442,151
78678,5611,5554.12,5442,131
78679,5535,5551.74,5442,144
78680,5526,5550.98,5442,137
78681,5568,5551.2,5442,140
78682,5559,5552.68,5442,136
78683,5566,5553.42,5442,148
78684,5552,5552.88,5442,145
78685,5499,5550.66,5442,148
78686,5559,5549.94,5442,137
78687,5577,5550.12,5442,135
78688,5587,5550.86,5442,123
78689,5563,5550.86,5442,138
78690,5523,5550.76,5442,130
78691,5564,5550.28,5442,140
78692,5436,5549.26,5436,148
78693,5521,5547.18,5436,138
78694,5530,5547.04,5436,137
78695,5542,5544.88,5436,135
78696,5546,5544.7,5436,145
78697,5501,5544.4,5436,136
78698,5496,5544.42,5436,145
78699,5542,5544.98,5436,143
78700,5597,5546.5,5436,145
78701,5496,5543.82,5436,145
78702,5532,5543.66,5436,148
78703,5525,5543.82,5436,135
78704,5491,5543.46,5436,151
78705,5654,5545.68,5436,138
78706,5512,5544.82,5436,149
78707,5516,5544.62,5436,146
78708,5582,5545.56,5436,135
78709,5582,5546.08,5436,142
78710,5522,5544.3,5436,153
78711,5641,5546.52,5436,135
78712,5577,5546.44,5436,143
78713,5485,5545.86,5436,129
78714,5544,5545.06,5436,142
78715,5581,5545.78,5436,146
78716,5559,5546.38,5436,134
78717,5574,5547.56,5436,140
78718,5507,5547.32,5436,139
78719,5544,5547.12,5436,142
78720,5558,5548.08,5436,154
78721,5489,5547.14,5436,139
78722,5530,5546.16,5436,139
78723,5638,5548.48,5436,139
78724,5536,5547.78,5436,127
78725,5602,5547.66,5436,156
78726,5504,5546.88,5436,131
78727,5571,5547.04,5436,140
78728,5579,5546.4,5436,134
78729,5566,5547.02,5436,138
78730,5557,5547.64,5436,159
78731,5596,5548.2,5436,147
78732,5533,5547.68,5436,136
78733,5554,5547.44,5436,150
78734,5496,5546.32,5436,145
78735,5552,5547.38,5436,148
78736,5567,5547.54,5436,146
78737,5533,5546.66,5436,138
78738,5582,5546.56,5436,147
78739,5494,5545.18,5436,142
78740,5498,5544.68,5436,137
78741,5556,5544.52,5436,139
78742,5498,5545.76,5436,146
78743,5519,5545.72,5436,146
78744,5579,5546.7,5436,153
78745,5532,5546.5,5436,132
78746,5508,5545.74,5436,151
78747,5530,5546.32,5436,137
78748,5468,5545.76,5436,140
78749,5545,5545.82,5436,147
78750,5552,5544.92,5436,131
78751,5606,5547.12,5436,143
78752,5490,5546.28,5436,142
78753,5524,5546.26,5436,141
78754,5567,5547.78,5436,144
78755,5597,5546.64,5436,145
78756,5562,5547.64,5436,139
78757,5535,5548.02,5436,137
78758,5591,5548.2,5436,141
78759,5566,5547.88,5436,139
78760,5533,5548.1,5436,145
78761,5541,5546.1,5436,142
78762,5557,5545.7,5436,150
78763,5552,5547.04,5436,145
78764,5583,5547.82,5436,155
78765,5508,5546.36,5436,143
78766,5563,5546.44,5436,138
78767,5545,5545.86,5436,159
78768,5575,5547.22,5436,153
78769,5562,5547.58,5436,120
78770,5540,5547.22,5436,138
78771,5508,5547.6,5436,134
78772,5635,5549.7,5436,135
78773,5535,5547.64,5436,153
78774,5524,5547.4,5436,143
78775,5493,5545.22,5436,147
78776,5586,5546.86,5436,150
78777,5540,5546.24,5436,150
78778,5502,5544.7,5436,144
78779,5595,5545.28,5436,136
78780,5530,5544.74,5436,162
78781,5441,5541.64,5436,148
78782,5567,5542.32,5436,137
78783,5598,5543.2,5436,140
78784,5496,5543.2,5436,148
78785,5528,5542.72,5436,142
78786,5575,5542.88,5436,155
78787,5517,5542.56,5436,137
78788,5627,5543.46,5436,138
78789,5612,5545.82,5436,146
78790,5495,5545.76,5436,137
78791,5484,5544.32,5436,133
78792,5559,5545.54,5436,149
78793,5530,5545.76,5436,154
78794,5555,5545.28,5436,133
78795,5485,5544.34,5436,151
78796,5550,5545.18,5436,146
78797,5573,5546.04,5436,134
78798,5522,5547.12,5436,154
78799,5557,5547.36,5436,146
78800,5529,5546.9,5436,141
78801,5622,5547.22,5436,147
78802,5503,5547.48,5436,154
78803,5610,5549.2,5436,146
78804,5462,5547.1,5436,135
78805,5609,5547.34,5436,144
78806,5620,5548.5,5436,141
78807,5533,5548.46,5436,143
78808,5527,5547.18,5436,149
78809,5495,5545.76,5436,153
78810,5633,5547.76,5436,147
78811,5542,5547.78,5436,132
78812,5517,5546.98,5436,151
78813,5552,5546.98,5436,144
78814,5485,5545.02,5436,141
78815,5505,5544.96,5436,140
78816,5568,5545.06,5436,153
78817,5495,5544.06,5436,135
78818,5506,5542.68,5436,144
78819,5530,5542.04,5436,138
78820,5500,5541.24,5436,146
78821,5539,5541.86,5436,141
78822,5563,5540.42,5436,142
78823,5601,5541.74,5436,143
78824,5585,5542.96,5436,135
78825,5556,5544.22,5436,144
78826,5515,5542.8,5436,142
78827,5563,5543.26,5436,147
78828,5558,5544.38,5436,148
78829,5568,5543.84,5436,140
78830,5683,5546.9,5436,144
78831,5508,5548.24,5436,138
78832,5596,5548.82,5436,139
78833,5558,5548.02,5436,146
78834,5504,5548.18,5436,160
78835,5545,5548.52,5436,137
78836,5547,5547.96,5436,136
78837,5565,5548.92,5436,129
78838,5601,5548.4,5436,144
78839,5491,5545.98,5436,141
78840,5527,5546.62,5436,133
78841,5565,5548.24,5436,147
78842,5599,5549.04,5436,149
78843,5569,5549.82,5436,141
78844,5544,5549.6,5436,135
78845,5620,5552.3,5436,138
78846,5545,5552.2,5436,150
78847,5572,5552.18,5436,147
78848,5557,5552.88,5436,156
78849,5574,5553.22,5436,148
78850,5525,5553.14,5436,139
78851,5565,5552,5436,142
78852,5566,5553.26,5436,160
78853,5587,5552.8,5436,148
78854,5584,5555.24,5436,149
78855,5585,5554.76,5436,142
78856,5624,5554.84,5436,144
78857,5553,5555.24,5436,132
78858,5495,5554.6,5436,148
78859,5583,5556.36,5436,134
78860,5514,5553.98,5436,140
78861,5463,5552.4,5436,155
78862,5451,5551.08,5436,152
78863,5543,5550.9,5436,137
78864,5594,5553.08,5436,153
78865,5525,5553.48,5436,136
78866,5437,5550.86,5436,140
78867,5521,5551.38,5436,146
78868,5541,5552.08,5436,141
78869,5536,5552.2,5436,150
78870,5553,5553.26,5436,148
78871,5550,5553.48,5436,143
78872,5499,5552.2,5436,132
78873,5506,5550.3,5436,151
78874,5572,5550.04,5436,148
78875,5582,5550.56,5436,144
78876,5544,5551.14,5436,144
78877,5610,5552.08,5436,147
78878,5591,5552.74,5436,139
78879,5490,5551.18,5436,146
78880,5500,5547.52,5436,140
78881,5522,5547.8,5436,152
78882,5559,5547.06,5436,152
78883,5501,5545.92,5436,146
78884,5529,5546.42,5436,140
78885,5547,5546.46,5436,145
78886,5516,5545.84,5436,141
78887,5606,5546.66,5436,136
78888,5544,5545.52,5436,157
78889,5572,5547.14,5436,148
78890,5508,5546.76,5436,138
78891,5596,5547.38,5436,155
78892,5551,5546.42,5436,144
78893,5550,5546.04,5436,144
78894,5523,5545.62,5436,146
78895,5560,5544.42,5436,139
78896,5549,5544.5,5436,133
78897,5576,5544.58,5436,140
78898,5490,5543.24,5436,152
78899,5489,5541.54,5436,149
78900,5562,5542.28,5436,145
78901,5603,5543.04,5436,150
78902,5639,5544.5,5436,150
78903,5615,5545.06,5436,149
78904,5523,5543.84,5436,141
78905,5564,5543.42,5436,143
78906,5545,5541.84,5436,138
78907,5603,5542.84,5436,140
78908,5532,5543.58,5436,152
78909,5551,5542.94,5436,153
78910,5536,5543.38,5436,140
78911,5513,5544.38,5436,143
78912,5513,5545.62,5436,142
78913,5510,5544.96,5436,134
78914,5544,5543.96,5436,152
78915,5534,5544.14,5436,138
78916,5617,5547.74,5436,150
78917,5576,5548.84,5436,152
78918,5510,5548.22,5436,149
78919,5542,5548.34,5436,137
78920,5446,5546.2,5436,137
78921,5535,5545.9,5436,143
78922,5623,5548.38,5436,145
78923,5541,5549.08,5436,138
78924,5512,5547.88,5436,146
78925,5588,5548,5436,153
78926,5616,5549.44,5436,140
78927,5558,5548.4,5436,138
78928,5519,5546.96,5436,138
78929,5617,5549.5,5436,143
78930,5517,5549.84,5436,147
78931,5559,5550.58,5436,142
